step,total_steps,episode,duration,episode_steps,steps_per_second,episode_reward,mean_reward,mean_action,loss,mae,mean_q,mean_eps
4563968,6000000,5813,13.049,535,41,16.000,0.030,2.890,0.015360,2.627308,3.161143,0.100000
4564717,6000000,5814,18.611,749,40,17.000,0.023,2.402,0.014410,2.633207,3.169410,0.100000
4565666,6000000,5815,20.527,949,46,26.000,0.027,2.271,0.013686,2.632956,3.168698,0.100000
4566426,6000000,5816,16.958,760,45,20.000,0.026,2.203,0.013059,2.611043,3.142133,0.100000
4567238,6000000,5817,18.487,812,44,17.000,0.021,2.097,0.012624,2.606733,3.138163,0.100000
4568321,6000000,5818,24.773,1083,44,26.000,0.024,2.197,0.014218,2.616554,3.148815,0.100000
4569457,6000000,5819,26.185,1136,43,31.000,0.027,2.320,0.015056,2.600932,3.129025,0.100000
4569797,6000000,5820,8.041,340,42,4.000,0.012,2.726,0.015209,2.608436,3.137292,0.100000
4570690,6000000,5821,19.586,893,46,25.000,0.028,2.066,0.014469,2.631963,3.165891,0.100000
4571679,6000000,5822,22.107,989,45,19.000,0.019,2.266,0.012899,2.615433,3.147198,0.100000
4572601,6000000,5823,20.544,922,45,20.000,0.022,1.629,0.015772,2.597028,3.124226,0.100000
4573385,6000000,5824,16.349,784,48,21.000,0.027,1.756,0.015216,2.622984,3.155525,0.100000
4574480,6000000,5825,23.753,1095,46,31.000,0.028,2.426,0.013651,2.612800,3.143693,0.100000
4575400,6000000,5826,20.299,920,45,23.000,0.025,1.821,0.012758,2.608952,3.139210,0.100000
4576180,6000000,5827,16.394,780,48,22.000,0.028,2.427,0.015831,2.613920,3.143409,0.100000
4577608,6000000,5828,30.510,1428,47,32.000,0.022,1.838,0.013863,2.613763,3.145926,0.100000
4578856,6000000,5829,27.959,1248,45,29.000,0.023,1.842,0.013647,2.596745,3.125113,0.100000
4579745,6000000,5830,20.873,889,43,23.000,0.026,1.694,0.013578,2.596402,3.124916,0.100000
4581249,6000000,5831,34.342,1504,44,33.000,0.022,1.964,0.013486,2.611760,3.143402,0.100000
4582516,6000000,5832,28.986,1267,44,35.000,0.028,1.756,0.013420,2.615078,3.148135,0.100000
4583205,6000000,5833,16.058,689,43,22.000,0.032,2.010,0.012730,2.596914,3.126398,0.100000
4584460,6000000,5834,27.565,1255,46,28.000,0.022,2.143,0.013855,2.594180,3.121528,0.100000
4585690,6000000,5835,27.014,1230,46,29.000,0.024,2.306,0.014689,2.599354,3.127254,0.100000
4586557,6000000,5836,19.433,867,45,20.000,0.023,2.040,0.014209,2.589856,3.116936,0.100000
4588023,6000000,5837,31.558,1466,46,36.000,0.025,1.866,0.014381,2.602454,3.134001,0.100000
4589290,6000000,5838,27.054,1267,47,31.000,0.024,1.779,0.013536,2.595677,3.124652,0.100000
4590240,6000000,5839,19.210,950,49,19.000,0.020,2.245,0.014147,2.586414,3.112781,0.100000
4591062,6000000,5840,18.026,822,46,17.000,0.021,2.477,0.013932,2.598370,3.128002,0.100000
4592108,6000000,5841,22.663,1046,46,27.000,0.026,1.930,0.014315,2.603145,3.133119,0.100000
4593304,6000000,5842,24.745,1196,48,26.000,0.022,2.241,0.015461,2.598815,3.129491,0.100000
4594017,6000000,5843,15.043,713,47,14.000,0.020,2.661,0.013669,2.600141,3.130294,0.100000
4595089,6000000,5844,23.253,1072,46,22.000,0.021,1.899,0.014933,2.602112,3.131960,0.100000
4596010,6000000,5845,20.681,921,45,19.000,0.021,1.922,0.015735,2.602789,3.132596,0.100000
4596367,6000000,5846,8.517,357,42,4.000,0.011,2.036,0.015108,2.622447,3.155327,0.100000
4597244,6000000,5847,20.410,877,43,22.000,0.025,2.079,0.013983,2.624531,3.157922,0.100000
4598357,6000000,5848,23.834,1113,47,23.000,0.021,2.327,0.015393,2.626873,3.160960,0.100000
4599314,6000000,5849,20.617,957,46,23.000,0.024,2.096,0.015321,2.643613,3.181810,0.100000
4599845,6000000,5850,12.213,531,43,13.000,0.024,2.299,0.013512,2.625595,3.159490,0.100000
4600583,6000000,5851,15.444,738,48,15.000,0.020,1.869,0.015409,2.598677,3.126165,0.100000
4601218,6000000,5852,12.940,635,49,18.000,0.028,2.625,0.013938,2.604373,3.134524,0.100000
4602007,6000000,5853,17.858,789,44,19.000,0.024,2.283,0.015507,2.610605,3.141674,0.100000
4603063,6000000,5854,23.102,1056,46,34.000,0.032,2.413,0.015303,2.594068,3.120305,0.100000
4604032,6000000,5855,21.511,969,45,23.000,0.024,1.981,0.014481,2.594710,3.121963,0.100000
4604838,6000000,5856,17.991,806,45,21.000,0.026,2.231,0.014572,2.580939,3.105426,0.100000
4605615,6000000,5857,16.870,777,46,19.000,0.024,1.936,0.013000,2.599880,3.128239,0.100000
4606570,6000000,5858,19.724,955,48,24.000,0.025,2.096,0.015120,2.573728,3.096476,0.100000
4607650,6000000,5859,22.788,1080,47,30.000,0.028,1.989,0.014894,2.584276,3.109566,0.100000
4609001,6000000,5860,27.829,1351,49,35.000,0.026,1.976,0.014002,2.576012,3.100007,0.100000
4610460,6000000,5861,30.851,1459,47,36.000,0.025,1.948,0.014522,2.567189,3.088188,0.100000
4611448,6000000,5862,22.313,988,44,27.000,0.027,2.010,0.014091,2.593144,3.121299,0.100000
4612527,6000000,5863,24.268,1079,44,27.000,0.025,1.883,0.013576,2.574315,3.097776,0.100000
4613651,6000000,5864,29.830,1124,38,30.000,0.027,2.130,0.014436,2.570958,3.094071,0.100000
4614564,6000000,5865,19.896,913,46,25.000,0.027,2.079,0.013750,2.596745,3.124320,0.100000
4615439,6000000,5866,18.787,875,47,18.000,0.021,1.637,0.013868,2.581242,3.107348,0.100000
4616419,6000000,5867,21.994,980,45,25.000,0.026,1.788,0.013841,2.574402,3.099555,0.100000
4617515,6000000,5868,24.059,1096,46,23.000,0.021,1.783,0.014612,2.575948,3.099891,0.100000
4618327,6000000,5869,19.778,812,41,19.000,0.023,2.060,0.014466,2.590762,3.117672,0.100000
4619177,6000000,5870,19.654,850,43,19.000,0.022,2.476,0.014312,2.594075,3.121690,0.100000
4620074,6000000,5871,19.195,897,47,21.000,0.023,1.594,0.012504,2.575809,3.100751,0.100000
4620670,6000000,5872,13.171,596,45,10.000,0.017,1.767,0.014532,2.606491,3.137182,0.100000
4621550,6000000,5873,19.093,880,46,18.000,0.020,2.210,0.013016,2.590682,3.117460,0.100000
4622516,6000000,5874,19.643,966,49,29.000,0.030,1.291,0.015339,2.564564,3.086095,0.100000
4623688,6000000,5875,23.888,1172,49,22.000,0.019,1.912,0.014009,2.559822,3.081461,0.100000
4624558,6000000,5876,18.528,870,47,26.000,0.030,2.483,0.014250,2.577099,3.100518,0.100000
4625311,6000000,5877,15.656,753,48,19.000,0.025,2.381,0.014108,2.568999,3.092230,0.100000
4626624,6000000,5878,27.710,1313,47,29.000,0.022,2.467,0.013341,2.559241,3.080008,0.100000
4627346,6000000,5879,15.273,722,47,13.000,0.018,2.657,0.013384,2.552276,3.072638,0.100000
4628268,6000000,5880,20.674,922,45,21.000,0.023,1.799,0.013191,2.554865,3.077526,0.100000
4629291,6000000,5881,22.840,1023,45,26.000,0.025,2.247,0.014929,2.574665,3.097592,0.100000
4630620,6000000,5882,30.580,1329,43,34.000,0.026,2.065,0.014820,2.574638,3.098801,0.100000
4631362,6000000,5883,16.937,742,44,19.000,0.026,1.972,0.015335,2.563594,3.085057,0.100000
4632361,6000000,5884,22.142,999,45,26.000,0.026,1.928,0.015575,2.568097,3.092392,0.100000
4633486,6000000,5885,24.180,1125,47,32.000,0.028,1.996,0.014943,2.572272,3.096170,0.100000
4634202,6000000,5886,15.120,716,47,14.000,0.020,2.328,0.013994,2.564696,3.088282,0.100000
4634921,6000000,5887,16.737,719,43,17.000,0.024,2.108,0.014741,2.575105,3.101321,0.100000
4635873,6000000,5888,21.651,952,44,14.000,0.015,1.959,0.012155,2.581534,3.110344,0.100000
4636981,6000000,5889,24.204,1108,46,22.000,0.020,2.098,0.015352,2.575821,3.100192,0.100000
4638055,6000000,5890,23.739,1074,45,29.000,0.027,2.462,0.013190,2.583926,3.110577,0.100000
4638868,6000000,5891,16.973,813,48,17.000,0.021,1.736,0.015851,2.574253,3.099102,0.100000
4640096,6000000,5892,25.686,1228,48,30.000,0.024,1.884,0.013663,2.583513,3.112504,0.100000
4640958,6000000,5893,18.568,862,46,22.000,0.026,2.317,0.013998,2.591973,3.121717,0.100000
4641804,6000000,5894,18.103,846,47,19.000,0.022,1.936,0.014594,2.598545,3.128228,0.100000
4642557,6000000,5895,16.033,753,47,17.000,0.023,2.644,0.013853,2.586952,3.115330,0.100000
4643367,6000000,5896,18.385,810,44,20.000,0.025,2.033,0.013332,2.610236,3.142752,0.100000
4644458,6000000,5897,25.184,1091,43,27.000,0.025,1.975,0.013493,2.597120,3.126735,0.100000
4645153,6000000,5898,17.712,695,39,20.000,0.029,2.583,0.014181,2.607415,3.138179,0.100000
4646138,6000000,5899,25.013,985,39,25.000,0.025,2.712,0.013834,2.598206,3.127022,0.100000
4647092,6000000,5900,22.435,954,43,24.000,0.025,2.501,0.014192,2.585227,3.110789,0.100000
4648336,6000000,5901,28.633,1244,43,34.000,0.027,2.181,0.013872,2.601851,3.131800,0.100000
4649218,6000000,5902,18.983,882,46,25.000,0.028,1.880,0.015187,2.591656,3.119841,0.100000
4650227,6000000,5903,22.137,1009,46,28.000,0.028,1.924,0.013677,2.588548,3.116940,0.100000
4651038,6000000,5904,17.972,811,45,25.000,0.031,2.229,0.015330,2.581200,3.107206,0.100000
4651822,6000000,5905,17.198,784,46,20.000,0.026,2.686,0.013526,2.575665,3.100532,0.100000
4652688,6000000,5906,18.823,866,46,23.000,0.027,1.932,0.014009,2.584436,3.112716,0.100000
4653349,6000000,5907,14.199,661,47,17.000,0.026,2.204,0.014684,2.577804,3.101984,0.100000
4654342,6000000,5908,21.495,993,46,24.000,0.024,2.180,0.013481,2.586063,3.112494,0.100000
4655314,6000000,5909,19.889,972,49,27.000,0.028,2.456,0.014128,2.568298,3.090710,0.100000
4656405,6000000,5910,23.072,1091,47,26.000,0.024,1.590,0.016126,2.577182,3.102759,0.100000
4657273,6000000,5911,18.245,868,48,28.000,0.032,1.894,0.015859,2.575604,3.099450,0.100000
4658180,6000000,5912,19.963,907,45,25.000,0.028,1.830,0.014001,2.576931,3.100978,0.100000
4659062,6000000,5913,18.590,882,47,28.000,0.032,2.121,0.014281,2.573145,3.096949,0.100000
4660060,6000000,5914,20.623,998,48,30.000,0.030,2.248,0.014336,2.567327,3.090342,0.100000
4661089,6000000,5915,22.273,1029,46,24.000,0.023,1.751,0.014499,2.586277,3.113612,0.100000
4662009,6000000,5916,20.827,920,44,25.000,0.027,1.874,0.015190,2.584138,3.110615,0.100000
4662749,6000000,5917,18.353,740,40,19.000,0.026,2.123,0.013723,2.584919,3.110874,0.100000
4663586,6000000,5918,18.707,837,45,18.000,0.022,2.141,0.014015,2.577065,3.103239,0.100000
4664395,6000000,5919,19.523,809,41,20.000,0.025,1.555,0.015062,2.580067,3.106205,0.100000
4664894,6000000,5920,12.189,499,41,8.000,0.016,2.321,0.013137,2.560101,3.082261,0.100000
4666068,6000000,5921,26.170,1174,45,31.000,0.026,1.971,0.014199,2.582704,3.109823,0.100000
4666866,6000000,5922,18.390,798,43,17.000,0.021,1.837,0.014550,2.574476,3.099324,0.100000
4667661,6000000,5923,18.748,795,42,20.000,0.025,2.070,0.013679,2.597756,3.126308,0.100000
4668905,6000000,5924,27.401,1244,45,35.000,0.028,1.859,0.014492,2.584981,3.111113,0.100000
4670173,6000000,5925,27.423,1268,46,32.000,0.025,1.972,0.013748,2.592492,3.120093,0.100000
4670949,6000000,5926,16.096,776,48,19.000,0.024,2.678,0.014383,2.587956,3.114022,0.100000
4671972,6000000,5927,21.367,1023,48,28.000,0.027,1.649,0.013722,2.588514,3.115302,0.100000
4673147,6000000,5928,25.625,1175,46,23.000,0.020,1.283,0.013791,2.578904,3.103112,0.100000
4673858,6000000,5929,15.269,711,47,17.000,0.024,3.018,0.013041,2.589726,3.116650,0.100000
4674634,6000000,5930,16.164,776,48,19.000,0.024,1.701,0.014873,2.583559,3.108763,0.100000
4675839,6000000,5931,25.697,1205,47,31.000,0.026,2.066,0.015291,2.593648,3.119761,0.100000
4676327,6000000,5932,10.542,488,46,6.000,0.012,2.244,0.012950,2.562233,3.084034,0.100000
4677213,6000000,5933,20.168,886,44,21.000,0.024,2.289,0.015967,2.580371,3.105976,0.100000
4677917,6000000,5934,16.411,704,43,13.000,0.018,1.977,0.015315,2.584539,3.109858,0.100000
4679186,6000000,5935,29.146,1269,44,23.000,0.018,1.755,0.015655,2.576074,3.100332,0.100000
4680323,6000000,5936,25.244,1137,45,28.000,0.025,2.208,0.013971,2.585023,3.111004,0.100000
4681128,6000000,5937,18.747,805,43,16.000,0.020,1.940,0.015384,2.593250,3.121169,0.100000
4682185,6000000,5938,22.189,1057,48,28.000,0.026,2.555,0.015577,2.595979,3.123253,0.100000
4683133,6000000,5939,19.801,948,48,25.000,0.026,2.184,0.014536,2.592778,3.121072,0.100000
4683847,6000000,5940,16.567,714,43,17.000,0.024,2.377,0.014100,2.597386,3.126595,0.100000
4685093,6000000,5941,28.170,1246,44,33.000,0.026,2.221,0.013373,2.587394,3.114830,0.100000
4686521,6000000,5942,31.410,1428,45,33.000,0.023,1.884,0.014092,2.584188,3.110697,0.100000
4687427,6000000,5943,19.443,906,47,28.000,0.031,2.127,0.013064,2.571995,3.096678,0.100000
4688932,6000000,5944,30.757,1505,49,30.000,0.020,2.200,0.014838,2.568071,3.091077,0.100000
4690274,6000000,5945,28.837,1342,47,33.000,0.025,2.176,0.013953,2.594019,3.121898,0.100000
4691734,6000000,5946,31.651,1460,46,32.000,0.022,2.525,0.013949,2.560636,3.081716,0.100000
4692775,6000000,5947,24.240,1041,43,27.000,0.026,2.007,0.014833,2.549933,3.067991,0.100000
4693645,6000000,5948,19.837,870,44,25.000,0.029,2.220,0.014472,2.560460,3.080970,0.100000
4694854,6000000,5949,28.775,1209,42,35.000,0.029,2.318,0.014194,2.547566,3.065402,0.100000
4695535,6000000,5950,17.795,681,38,14.000,0.021,2.380,0.015282,2.568933,3.092613,0.100000
4696425,6000000,5951,23.947,890,37,22.000,0.025,2.043,0.013045,2.542925,3.062994,0.100000
4697465,6000000,5952,24.869,1040,42,29.000,0.028,2.365,0.013923,2.554919,3.075051,0.100000
4698145,6000000,5953,16.209,680,42,16.000,0.024,1.887,0.013431,2.564821,3.087928,0.100000
4699535,6000000,5954,31.645,1390,44,34.000,0.024,1.865,0.013734,2.548838,3.068816,0.100000
4700325,6000000,5955,18.537,790,43,23.000,0.029,2.010,0.012896,2.565697,3.087945,0.100000
4701684,6000000,5956,31.105,1359,44,30.000,0.022,1.948,0.012668,2.568967,3.093200,0.100000
4702902,6000000,5957,29.460,1218,41,29.000,0.024,1.530,0.014433,2.562031,3.085019,0.100000
4703762,6000000,5958,20.744,860,41,25.000,0.029,2.222,0.015422,2.576635,3.100211,0.100000
4704871,6000000,5959,26.790,1109,41,29.000,0.026,2.096,0.015746,2.596045,3.122341,0.100000
4705664,6000000,5960,18.488,793,43,14.000,0.018,2.035,0.013680,2.556363,3.076892,0.100000
4706583,6000000,5961,21.733,919,42,27.000,0.029,1.852,0.014177,2.572218,3.096057,0.100000
4707337,6000000,5962,18.255,754,41,23.000,0.031,1.599,0.013554,2.545800,3.064017,0.100000
4708400,6000000,5963,25.779,1063,41,28.000,0.026,2.354,0.014088,2.586952,3.113452,0.100000
4709538,6000000,5964,28.103,1138,40,23.000,0.020,1.891,0.015130,2.578926,3.104000,0.100000
4710431,6000000,5965,21.411,893,42,21.000,0.024,2.046,0.014816,2.562740,3.083449,0.100000
4711563,6000000,5966,27.213,1132,42,30.000,0.027,1.837,0.014202,2.548356,3.067612,0.100000
4712264,6000000,5967,18.182,701,39,16.000,0.023,2.183,0.014607,2.540823,3.058226,0.100000
4713294,6000000,5968,25.467,1030,40,29.000,0.028,1.869,0.012722,2.548986,3.069584,0.100000
4714378,6000000,5969,29.070,1084,37,29.000,0.027,1.611,0.014923,2.542493,3.060498,0.100000
4715244,6000000,5970,31.885,866,27,20.000,0.023,1.957,0.013079,2.528680,3.044720,0.100000
4715947,6000000,5971,29.583,703,24,17.000,0.024,2.257,0.015337,2.542363,3.059996,0.100000
4716655,6000000,5972,29.438,708,24,22.000,0.031,2.226,0.014706,2.543387,3.061238,0.100000
4717690,6000000,5973,41.149,1035,25,23.000,0.022,1.729,0.013142,2.537145,3.054682,0.100000
4718349,6000000,5974,33.406,659,20,17.000,0.026,2.209,0.014978,2.530908,3.045434,0.100000
4718782,6000000,5975,22.850,433,19,2.000,0.005,1.917,0.013964,2.551622,3.071109,0.100000
4719591,6000000,5976,38.024,809,21,14.000,0.017,1.574,0.014950,2.550109,3.069808,0.100000
4720235,6000000,5977,28.842,644,22,14.000,0.022,1.582,0.013846,2.555669,3.075043,0.100000
4720986,6000000,5978,34.743,751,22,19.000,0.025,2.119,0.015263,2.550394,3.068631,0.100000
4722103,6000000,5979,48.902,1117,23,29.000,0.026,1.650,0.014163,2.520988,3.034756,0.100000
4723011,6000000,5980,33.357,908,27,17.000,0.019,1.557,0.015701,2.537438,3.055794,0.100000
4723916,6000000,5981,49.844,905,18,20.000,0.022,1.914,0.013734,2.535240,3.052159,0.100000
4724703,6000000,5982,44.386,787,18,19.000,0.024,1.977,0.016356,2.520014,3.031004,0.100000
4725688,6000000,5983,56.291,985,17,24.000,0.024,1.790,0.014308,2.530936,3.046599,0.100000
4726524,6000000,5984,47.417,836,18,21.000,0.025,2.467,0.013632,2.520910,3.033912,0.100000
4727161,6000000,5985,34.054,637,19,13.000,0.020,1.857,0.013798,2.515915,3.029758,0.100000
4727868,6000000,5986,37.937,707,19,18.000,0.025,2.355,0.011520,2.520975,3.036673,0.100000
4728950,6000000,5987,50.615,1082,21,30.000,0.028,1.904,0.014974,2.530324,3.044615,0.100000
4729630,6000000,5988,34.810,680,20,17.000,0.025,2.391,0.013776,2.510442,3.021925,0.100000
4730576,6000000,5989,48.017,946,20,21.000,0.022,2.033,0.013019,2.521155,3.033662,0.100000
4731377,6000000,5990,42.402,801,19,22.000,0.027,1.918,0.012714,2.536507,3.053991,0.100000
4732259,6000000,5991,46.541,882,19,28.000,0.032,2.712,0.014024,2.508841,3.018143,0.100000
4733090,6000000,5992,43.677,831,19,21.000,0.025,2.171,0.016109,2.524279,3.035805,0.100000
4733930,6000000,5993,44.827,840,19,19.000,0.023,2.012,0.013267,2.524012,3.038252,0.100000
4734951,6000000,5994,56.363,1021,18,25.000,0.024,1.907,0.014756,2.523315,3.036503,0.100000
4735430,6000000,5995,27.009,479,18,9.000,0.019,1.812,0.014979,2.493482,3.003273,0.100000
4736424,6000000,5996,53.213,994,19,25.000,0.025,1.724,0.013029,2.499135,3.010658,0.100000
4737858,6000000,5997,78.728,1434,18,31.000,0.022,1.351,0.014851,2.500079,3.010630,0.100000
4739005,6000000,5998,64.287,1147,18,34.000,0.030,1.592,0.014990,2.512537,3.024028,0.100000
4739836,6000000,5999,46.917,831,18,22.000,0.026,1.694,0.013727,2.492718,3.002094,0.100000
4740591,6000000,6000,41.033,755,18,21.000,0.028,2.426,0.012765,2.485757,2.991979,0.100000
4741857,6000000,6001,68.702,1266,18,30.000,0.024,1.875,0.014238,2.490238,2.997185,0.100000
4742596,6000000,6002,41.359,739,18,18.000,0.024,2.376,0.015291,2.478746,2.983706,0.100000
4743604,6000000,6003,56.456,1008,18,26.000,0.026,2.169,0.013199,2.525367,3.039159,0.100000
4744282,6000000,6004,37.897,678,18,16.000,0.024,2.500,0.014705,2.506993,3.017451,0.100000
4744979,6000000,6005,37.134,697,19,18.000,0.026,1.778,0.013491,2.481089,2.985900,0.100000
4746024,6000000,6006,57.045,1045,18,27.000,0.026,2.138,0.014218,2.499418,3.007358,0.100000
4747018,6000000,6007,55.526,994,18,28.000,0.028,2.343,0.014249,2.499151,3.006524,0.100000
4748343,6000000,6008,74.495,1325,18,29.000,0.022,1.795,0.015310,2.512830,3.024016,0.100000
4749432,6000000,6009,58.897,1089,18,27.000,0.025,2.054,0.014327,2.500986,3.010542,0.100000
4750145,6000000,6010,39.306,713,18,16.000,0.022,1.938,0.012535,2.518711,3.032843,0.100000
4750772,6000000,6011,34.148,627,18,16.000,0.026,2.531,0.014040,2.509533,3.021962,0.100000
4751890,6000000,6012,61.648,1118,18,26.000,0.023,2.147,0.014609,2.535934,3.051917,0.100000
4752934,6000000,6013,58.725,1044,18,29.000,0.028,2.016,0.014563,2.532900,3.047252,0.100000
4754187,6000000,6014,67.398,1253,19,35.000,0.028,2.015,0.014309,2.510650,3.020567,0.100000
4755249,6000000,6015,58.448,1062,18,29.000,0.027,2.180,0.013841,2.511940,3.023157,0.100000
4756339,6000000,6016,60.238,1090,18,26.000,0.024,2.680,0.014147,2.493164,2.999465,0.100000
4757446,6000000,6017,61.804,1107,18,32.000,0.029,2.571,0.014358,2.514440,3.026157,0.100000
4758258,6000000,6018,43.830,812,19,23.000,0.028,2.181,0.014028,2.495537,3.003647,0.100000
4759182,6000000,6019,51.616,924,18,23.000,0.025,2.095,0.014668,2.497566,3.005612,0.100000
4760508,6000000,6020,75.558,1326,18,30.000,0.023,1.944,0.013826,2.507231,3.020341,0.100000
4761136,6000000,6021,36.044,628,17,15.000,0.024,1.713,0.014373,2.533706,3.050483,0.100000
4762069,6000000,6022,51.760,933,18,23.000,0.025,1.800,0.014735,2.511685,3.023422,0.100000
4762812,6000000,6023,40.188,743,18,17.000,0.023,2.398,0.014502,2.536783,3.053352,0.100000
4763712,6000000,6024,50.756,900,18,21.000,0.023,2.067,0.013419,2.516304,3.030968,0.100000
4764253,6000000,6025,30.073,541,18,10.000,0.018,2.070,0.014099,2.517448,3.030474,0.100000
4765086,6000000,6026,46.378,833,18,18.000,0.022,2.052,0.014358,2.537844,3.055004,0.100000
4765715,6000000,6027,35.428,629,18,18.000,0.029,2.609,0.013735,2.537450,3.052944,0.100000
4767087,6000000,6028,50.446,1372,27,33.000,0.024,2.786,0.012861,2.507531,3.018972,0.100000
4768120,6000000,6029,23.665,1033,44,32.000,0.031,2.391,0.014409,2.508569,3.019458,0.100000
4769224,6000000,6030,24.482,1104,45,32.000,0.029,1.948,0.013251,2.530570,3.046452,0.100000
4769703,6000000,6031,10.681,479,45,9.000,0.019,3.073,0.014447,2.529231,3.043985,0.100000
4771033,6000000,6032,29.413,1330,45,29.000,0.022,2.009,0.013856,2.516725,3.028582,0.100000
4772239,6000000,6033,26.263,1206,46,32.000,0.027,2.087,0.013781,2.506187,3.015874,0.100000
4773205,6000000,6034,21.446,966,45,24.000,0.025,1.961,0.014718,2.508044,3.018413,0.100000
4774048,6000000,6035,17.996,843,47,18.000,0.021,2.588,0.014735,2.508441,3.018398,0.100000
4774831,6000000,6036,16.704,783,47,21.000,0.027,1.946,0.013010,2.504655,3.014520,0.100000
4775944,6000000,6037,23.902,1113,47,26.000,0.023,1.857,0.012418,2.509727,3.022258,0.100000
4777108,6000000,6038,23.825,1164,49,28.000,0.024,1.843,0.014409,2.486981,2.993928,0.100000
4778076,6000000,6039,20.346,968,48,23.000,0.024,2.048,0.013408,2.502305,3.012871,0.100000
4778763,6000000,6040,14.722,687,47,17.000,0.025,1.721,0.014517,2.511801,3.024603,0.100000
